mlID,mlTitle,releaseYear
61967,"Autumn Afternoon, An (Sanma no aji)",1962.0
61986,Appaloosa,2008.0
61991,Miracle at St. Anna,2008.0
61994,"So Normal (Normais, Os)",2003.0
62000,"Steamroller and the Violin, The (Katok i skripka)",1961.0
62010,Tears of April (Käsky),2008.0
62014,Zuzu Angel,2006.0
62049,1984,1956.0
62054,"Friend Among Strangers, Stranger Among Friends (Svoy sredi chuzhikh, chuzhoy sredi svoikh)",1974.0
62081,Eagle Eye,2008.0
62113,How to Lose Friends & Alienate People,2008.0
62115,Six Shooter,2004.0
62137,Nights in Rodanthe,2008.0
62153,Look Back in Anger,1958.0
62155,Nick and Norah's Infinite Playlist,2008.0
62157,"Secrets, The (Sodot, Ha-)",2007.0
62198,Marjoe,1972.0
62203,Martyrs,2008.0
62206,Supermarket Woman (Sûpâ no onna),1996.0
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto)",1954.0
62213,"Sexo, Amor e Traição",2004.0
62235,Red,2008.0
62237,Part of the Weekend Never Dies,2008.0
62245,"Music Room, The (Jalsaghar)",1958.0
62250,Gomorrah (Gomorra),2008.0
62254,"Funeral, The (Ososhiki)",1984.0
62265,"Accidental Husband, The",2009.0
62277,KM 31: Kilometro 31,2006.0
62293,"Duchess, The",2008.0
62299,Alone in the Dark II,2008.0
62304,"Tulse Luper Suitcases, Part 1: The Moab Story, The",2003.0
62334,"Wrong Man, The",1993.0
62344,Rachel Getting Married,2008.0
62374,Body of Lies,2008.0
62376,City of Ember,2008.0
62378,Magicians,2007.0
62383,"20,000 Leagues Under the Sea",1916.0
62385,Ace High,1968.0
62390,Autism: The Musical,2007.0
62394,Max Payne,2008.0
62420,"Pool, The",2007.0
62434,Zack and Miri Make a Porno,2008.0
62437,W.,2008.0
62439,My Best Friend's Girl,2008.0
62467,Family Life,1971.0
62474,Adios Sabata,1970.0
62511,"Synecdoche, New York",2008.0
62514,Come to the Stable,1949.0
62526,"Drowning Pool, The",1975.0
62553,"Secret Life of Bees, The",2008.0
62577,Flash of Genius,2008.0
62586,"American Carol, An",2008.0
62644,"Wave, The (Welle, Die)",2008.0
62660,"Deux mondes, Les",2007.0
62662,Tokyo-Ga,1985.0
62669,Black River (Kuroi kawa),1957.0
62718,"Angus, Thongs and Perfect Snogging",2008.0
62721,Bad Eggs,2003.0
62726,Tyler Perry's The Family That Preys,2008.0
62729,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika),2008.0
62733,Quarantine,2008.0
62761,Taifu Club (Taifû kurabu),1985.0
62764,Black Moon,1975.0
62781,My Sons (Musuko),1991.0
62788,Lost Boys: The Tribe,2008.0
62792,Pride and Glory,2008.0
62796,Fifty Pills,2006.0
62799,"Express, The",2008.0
62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma),1972.0
62803,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro),1972.0
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight,2002.0
62836,Babylon 5: The Lost Tales - Voices in the Dark,2007.0
62847,"Love of Siam, The (Rak haeng Siam)",2007.0
62849,RocknRolla,2008.0
62851,Zen Noir,2004.0
62912,High School Musical 3: Senior Year,2008.0
62916,"Wicked Lady, The",1945.0
62920,I Can Get It for You Wholesale,1951.0
62925,"Adventures of Huckleberry Finn, The",1939.0
62953,Resistance,2003.0
62972,Into the West,2005.0
62974,"Adventures of Tom Sawyer, The",1938.0
62999,Madagascar: Escape 2 Africa,2008.0
63001,Admiral,2008.0
63007,"Affairs of Anatol, The",1921.0
63033,Blindness,2008.0
63062,Changeling,2008.0
63072,"Road, The",2009.0
63082,Slumdog Millionaire,2008.0
63113,Quantum of Solace,2008.0
63119,Filth and Wisdom,2008.0
63121,"Tale of Two Cities, A",1958.0
63131,Role Models,2008.0
63134,"Great K & A Train Robbery, The",1926.0
63141,Rockin' in the Rockies,1945.0
63179,Tokyo!,2008.0
63181,Tokyo Gore Police (Tôkyô zankoku keisatsu),2008.0
63187,Kozara,1962.0
63189,Sauna,2008.0
63194,Caótica Ana,2007.0
63222,JCVD,2008.0
63226,Repast (Meshi),1951.0
63229,Feiern,2006.0
63237,Happily Ever After,1993.0
63239,Cinderella,1997.0
63271,Gold Raiders,1951.0
63273,Captain Mike Across America (Slacker Uprising),2007.0
63276,Crows Zero (Kurôzu zero),2007.0
63278,"Homem Que Desafiou o Diabo, O",2007.0
63280,"Winning of Barbara Worth, The",1926.0
63283,"Whole Town's Talking, The (Passport to Fame)",1935.0
63310,"War Lord, The",1965.0
63312,Krabat,2008.0
63327,Säg att du älskar mig,2006.0
63329,Christmas Story (Joulutarina),2007.0
63332,"Guard Post, The (G.P. 506)",2008.0
63339,Every Stewardess Goes to Heaven (Todas las azafatas van al cielo),2002.0
63391,Goyokin,1969.0
63393,Camp Rock,2008.0
63433,Farscape: The Peacekeeper Wars,2004.0
63436,Saw V,2008.0
63446,"Christmas Tale, A (Un conte de Noël)",2008.0
63458,Critters 4,1991.0
63468,Restaurant,1998.0
63479,Sex Drive,2008.0
63481,Soul Men,2008.0
63483,While She Was Out,2008.0
63515,The Island,2006.0
63540,Beverly Hills Chihuahua,2008.0
63544,Half Moon (a.k.a. Niwemang),2006.0
63617,Christmas on Mars,2008.0
63629,Fanny,1961.0
63645,"Free Will, The (Freie Wille, Der)",2006.0
63662,Where a Good Man Goes (Joi gin a long),1999.0
63676,"Face of Another, The (Tanin no kao)",1966.0
63688,"Gaucho, The",1927.0
63692,Don Q Son of Zorro,1925.0
63698,Three Monkeys (Üç maymun),2008.0
63758,Casanova '70,1965.0
63760,Bellissima,1951.0
63768,Tattooed Life (Irezumi ichidai),1965.0
63772,Bullfighter and the Lady,1951.0
63781,"Living Sea, The",1995.0
63788,"Dirty Dozen: Next Mission, The",1985.0
63793,Wagon Master,1950.0
63806,Ring of Darkness,2004.0
63808,"Class, The (Entre les murs)",2008.0
63810,When Willie Comes Marching Home,1950.0
63826,Splinter,2008.0
63828,Confessions of a Superhero,2007.0
63836,"Manson Family, The",2003.0
63840,Kanak Attack,2000.0
63853,Australia,2008.0
63859,Bolt,2008.0
63862,Revenge of the Zombies,1943.0
63876,Milk,2008.0
63989,"Devil Doll, The",1936.0
63992,Twilight,2008.0
64010,"Children, The",2008.0
64030,Transporter 3,2008.0
64032,Four Christmases,2008.0
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",2008.0
64037,Surveillance,2008.0
64099,Stuff and Dough (Marfa si banii),2001.0
64114,Fireproof,2008.0
64116,Igor,2008.0
64153,"Devil's Chair, The",2006.0
64167,Dinotopia,2002.0
64197,Hunger,2008.0
64229,Cadillac Records,2008.0
64231,Punisher: War Zone,2008.0
64234,"Guyver, The",1991.0
64241,"Lonely Wife, The (Charulata)",1964.0
64243,"Lady with the Dog, The (Dama s sobachkoy)",1960.0
64245,"Bell Boy, The",1918.0
64249,Shrek the Halls,2007.0
64273,"Lovers, The (Les Amants)",1958.0
64275,"Blue Light, The (Blaue Licht, Das)",1932.0
64278,"Pervert's Guide to Cinema, The",2006.0
64280,Hospital,1970.0
64283,Women of the Night (Yoru no onnatachi),1948.0
64285,Wallace and Gromit in 'A Matter of Loaf and Death',2008.0
64288,Ace of Hearts,2008.0
64321,"Friend of Mine, A (Ein Freund von mir)",2006.0
64325,"Long Night, The",1947.0
64327,Fools' Parade,1971.0
64338,Gypsy,1993.0
64365,Malaya,1949.0
64368,Ninja III: The Domination,1984.0
64385,Body of War,2007.0
64408,"Sun Shines Bright, The",1953.0
64410,Four Men and a Prayer,1938.0
64418,"Man Named Pearl, A",2006.0
64424,Dallas: War of the Ewings,1998.0
64427,Much Ado About Something,2001.0
64497,"Day the Earth Stood Still, The",2008.0
64499,Che: Part One,2008.0
64501,Che: Part Two,2008.0
64511,Dean Spanley,2008.0
64517,I Am the Law,1938.0
64519,Boomerang,1947.0
64522,Patterns,1956.0
64524,Nothing Like the Holidays,2008.0
64548,"Climax, The",1944.0
64550,"Strange Door, The",1951.0
64552,Pandora's Box (Pandora'nin kutusu),2008.0
64575,Doubt,2008.0
64614,Gran Torino,2008.0
64620,Frost/Nixon,2008.0
64622,"Reader, The",2008.0
64645,The Wrecking Crew,1968.0
64650,"Marriage Made in Heaven, A (Rab Ne Bana Di Jodi)",2008.0
64652,Delgo,2008.0
64658,"Chamber of Death (Chambre des morts, La)",2007.0
64660,Waiter (Ober),2006.0
64695,Sword of the Stranger (Sutorejia: Mukô hadan),2007.0
64701,I've Loved You So Long (Il y a longtemps que je t'aime),2008.0
64704,Jesus Is a Palestinian (Jezus is een Palestijn),1999.0
64716,Seven Pounds,2008.0
64750,Pin...,1988.0
64754,Love,2005.0
64784,"Animal Kingdom, The",1932.0
64839,"Wrestler, The",2008.0
64845,"Memory Keeper's Daughter, The",2008.0
64895,"Little Giant, The",1933.0
64897,Mr. Wu,1927.0
64918,Small Cuts (Petites coupures),2003.0
64921,Arabian Nights,1942.0
64923,"Blackbird, The",1926.0
64930,"More the Merrier, The",1943.0
64942,Tuya's Marriage (Tuya de hun shi),2006.0
64944,Face of a Fugitive,1959.0
64957,"Curious Case of Benjamin Button, The",2008.0
64969,Yes Man,2008.0
64976,Hexed,1993.0
64979,On the Rumba River (On the Rhumba River),2007.0
64983,Valkyrie,2008.0
64986,Birds of America,2008.0
64990,Pete Seeger: The Power of Song,2007.0
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru),2007.0
64997,War of the Worlds,2005.0
65001,Constantine's Sword,2007.0
65011,Zona Zamfirova,2002.0
65025,Double Dynamite,1951.0
65027,"Death Kiss, The",1933.0
65033,Girls Rock!,2007.0
65037,Ben X,2007.0
65051,American Loser (Trainwreck: My Life as an Idiot),2007.0
65063,"King of Ping Pong, The (Ping-pongkingen)",2008.0
65078,Jane Austen in Manhattan,1980.0
65088,Bedtime Stories,2008.0
65091,Manhattan Melodrama,1934.0
65111,Two Days,2003.0
65126,Choke,2008.0
65130,Revolutionary Road,2008.0
65133,Blackadder Back & Forth,1999.0
65142,Loft,2008.0
65155,"Surfer, Dude",2008.0
65181,Nobel Son,2007.0
65188,Dear Zachary: A Letter to a Son About His Father,2008.0
65193,Wild Child,2008.0
65204,Chandu the Magician,1932.0
65216,Defiance,2008.0
65225,Zeitgeist: Addendum,2008.0
65227,Dr. Jack,1922.0
65230,Marley & Me,2008.0
65235,"Grocer's Son, The (Fils de l'épicier, Le)",2007.0
65238,Decoy,1946.0
65259,Involuntary (De ofrivilliga),2008.0
65261,Ponyo (Gake no ue no Ponyo),2008.0
65263,High and Dizzy,1920.0
65267,Now or Never,1921.0
65277,"Good Guys and the Bad Guys, The",1969.0
65288,Six in Paris (Paris vu par...),1965.0
65290,Shadow Company,2006.0
65293,Satan Met a Lady,1936.0
65300,Jack Brooks: Monster Slayer,2007.0
65304,Ce que mes yeux ont vu,2007.0
65310,Poultrygeist: Night of the Chicken Dead,2006.0
65315,Young Gods (Hymypoika),2003.0
65350,"General Died at Dawn, The",1936.0
65352,"Have Rocket, Will Travel",1959.0
65357,House of Sand (Casa de Areia),2005.0
65359,Earthsea (Legend of Earthsea),2004.0
65370,Brotherhood of Death,1976.0
65381,Man with the Gun,1955.0
65400,American Ninja 4: The Annihilation,1990.0
65418,Wendy and Lucy,2008.0
65435,Open Season 2,2008.0
65465,Last Chance Harvey,2008.0
65468,Dallas,1950.0
65514,Ip Man,2008.0
65518,"Dungeonmaster, The",1985.0
65521,Howling V: The Rebirth,1989.0
65538,"Young Visiters, The",2003.0
65552,Replicant,2001.0
65556,"Duel at Silver Creek, The",1952.0
65558,"Recruiter, The",2008.0
65567,Passengers,2008.0
65577,"Tale of Despereaux, The",2008.0
65585,Bride Wars,2009.0
65588,"Gamers, The: Dorkness Rising",2008.0
65596,Mesrine: Killer Instinct (L'instinct de mort),2008.0
65601,My Bloody Valentine 3-D,2009.0
65603,Blood and Bones (Chi to hone),2004.0
65612,Castaway,1986.0
65614,Island in the Sun,1957.0
65621,Liberty Kid,2007.0
65629,"Fûke, De",2000.0
65631,Battle in Seattle,2007.0
65642,"Timecrimes (Cronocrímenes, Los)",2007.0
65651,Fire and Ice,2008.0
65660,"Secret of the Grain, The (La graine et le mulet)",2007.0
65665,Hamlet,2000.0
65667,Punk's Not Dead,2007.0
65669,"Streaks, The (Pregi)",2004.0
65672,Grbavica: The Land of My Dreams (Grbavica),2006.0
65682,Underworld: Rise of the Lycans,2009.0
65685,Inkheart,2008.0
65696,Gun the Man Down,1956.0
65698,Albuquerque,1948.0
65702,"War Comes to America (Why We Fight, 7)",1945.0
65709,This Filthy World,2006.0
65729,Shoot on Sight,2007.0
65731,The Alphabet Killer,2008.0
65738,Revenge of the Nerds III: The Next Generation,1992.0
65740,Revenge of the Nerds IV: Nerds in Love,1994.0
65762,Soup to Nuts,1930.0
65764,Chinese Coffee,2000.0
65770,Save Me,2007.0
65772,"Lazarus Project, The",2008.0
65780,"Man, The",1972.0
65796,Galaxy Express 999 (Ginga tetsudô Three-Nine),1979.0
65802,Paul Blart: Mall Cop,2009.0
65810,Notorious,2009.0
65813,"Unborn, The",2009.0
65817,Donkey Punch,2008.0
65845,Make It Happen,2008.0
65866,Three Strangers,1946.0
65868,Repo! The Genetic Opera,2008.0
65878,Edge of Madness,2002.0
65882,"Uninvited, The",2009.0
65894,Fear[s] of the Dark (Peur[s] du noir),2007.0
65899,12:01,1993.0
65907,Game Over,2005.0
65909,Maria,2003.0
65930,"Big Stampede, The",1932.0
65932,Blue,1968.0
65935,"Visitor, The (Muukalainen)",2008.0
65939,Kummeli Goldrush (Kummeli kultakuume),1997.0
65974,Shadow of the Holy Book (Pyhän kirjan varjo),2007.0
65982,Outlander,2008.0
65984,Belle of the Nineties,1934.0
65986,Branded,1950.0
66006,Beachhead,1954.0
66008,"Signos del zodiaco, Los",1964.0
66015,Passchendaele,2008.0
66019,"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die)",1974.0
66025,Go Go Tales,2007.0
66036,Wrestling with Alligators,1998.0
66051,"Badlanders, The",1958.0
66053,Black Widow,1954.0
66057,Dead Husbands,1998.0
66059,Bad Luck Love,2000.0
66066,"Grudge 3, The",2009.0
66068,Indictment: The McMartin Trial,1995.0
66090,Eden Lake,2008.0
66092,"Triumph of the Nerds, The: The Rise of Accidental Empires",1996.0
66097,Coraline,2009.0
66105,"Psychomania (Death Wheelers, The)",1973.0
66118,Point of Order,1964.0
66130,Chocolate,2008.0
66152,TerrorVision,1986.0
66156,"Escapist, The",2008.0
66171,Push,2009.0
66198,"International, The",2009.0
66200,Two Lovers,2008.0
66203,He's Just Not That Into You,2009.0
66234,Jar City (Mýrin),2006.0
66246,Numbskull Emptybrook (Uuno Turhapuro),1973.0
66250,California,1946.0
66252,Canyon Passage,1946.0
66268,"Con, The",1998.0
66279,Husbands,1970.0
66282,"Cimarron Kid, The",1952.0
66284,"Avenging Conscience, The",1914.0
66289,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma),1990.0
66295,33 Scenes from Life (33 sceny z zycia),2008.0
66304,Hotel for Dogs,2009.0
66306,The Deadly Trackers,1973.0
66310,Frontière(s),2007.0
66317,Comet in Moominland,1992.0
66320,"11th Hour, The",2007.0
66323,Daddy (Tato),1995.0
66330,Fireflies in the Garden,2008.0
66335,Afro Samurai: Resurrection,2009.0
66337,Café Lumière,2003.0
66339,Death by Hanging (Koshikei),1968.0
66344,"Last Movie, The",1971.0
66352,Dry Season (Daratt),2006.0
66365,Trancers,1985.0
66369,"Man Who Quit Smoking, The (Mannen som slutade röka)",1972.0
66371,Departures (Okuribito),2008.0
66385,Taking Chance,2009.0
66389,AmericanEast,2008.0
66427,My Name Is Bruce,2007.0
66437,Man in the Chair,2007.0
66440,Robinson in Space,1997.0
66491,Kimberly,1999.0
66503,Rally On! (Ralliraita),2009.0
66506,Ping Pong Playa,2007.0
66509,Funny People,2009.0
66537,"Letter for the King, The (Brief voor de koning, De)",2008.0
66539,Firepower,1979.0
66544,Nuremberg,2000.0
66547,Bigger Than Life,1956.0
66549,Going to Kansas City,1998.0
66553,Show Me,2004.0
66579,"Lost, The",2009.0
66584,Pistol Whipped,2008.0
66590,"Far Horizons, The",1955.0
66592,Container,2006.0
66596,Mystery Team,2009.0
66618,"World Without Thieves, A (Tian xia wu zei)",2004.0
66620,"Gunfight at Dodge City, The",1959.0
66622,His Private Secretary,1933.0
66639,Street Fighter: The Legend of Chun-Li,2009.0
66655,Tough Enough (Knallhart),2006.0
66659,Tyler Perry's Madea Goes to Jail,2009.0
66662,"Black Watch, The",1929.0
66665,Away We Go,2009.0
66667,Hell to Eternity,1960.0
66686,"Unsuspected, The",1947.0
66691,"Thick as Thieves (a.k.a. Code, The)",2009.0
66701,Beautiful Ohio,2006.0
66718,"Cry, The (Grido, Il)",1957.0
66720,"Big Lift, The",1950.0
66744,"Divo, Il",2008.0
66758,Wings (Krylya),1966.0
66762,Paris,2008.0
66773,Adrift in Manhattan,2007.0
66783,Friday the 13th,2009.0
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom)",2008.0
66789,Screamers: The Hunting,2009.0
66798,"Pink Panther 2, The",2009.0
66801,Crips and Bloods: Made in America,2008.0
66808,Far Cry,2008.0
66813,"English Surgeon, The",2007.0
66815,"Hell of a Day, A (Reines d'un jour)",2001.0
66854,Shara (Sharasojyu),2003.0
66857,Marius,1931.0
66859,"Adventures of Food Boy, The (aka High School Superhero)",2008.0
66861,César,1936.0
66866,They Wait,2007.0
66868,"Rebel, The",2006.0
66870,Everlasting Moments (Maria Larssons eviga ögonblick),2008.0
66897,Expecting Love (Mala wielka milosc),2008.0
66915,Rock-A-Doodle,1991.0
66927,Tokyo.Sora,2002.0
66932,Dead Silent,1999.0
66934,Dr. Horrible's Sing-Along Blog,2008.0
66943,"Cottage, The",2008.0
66947,Two Men in Manhattan (Deux hommes dans Manhattan),1959.0
66977,Fanny,1932.0
66979,Out at the Wedding,2007.0
66981,Hell Town (Born to the West),1937.0
66983,"Hasty Heart, The",1949.0
67009,Frontrunners,2008.0
67068,"Quick and the Dead, The",1987.0
67073,Day of the Dead,2008.0
67087,"I Love You, Man",2009.0
67096,"Big Steal, The",1949.0
67098,Billy Budd,1962.0
67135,Night Has a Thousand Eyes,1948.0
67138,Live Free or Die,2006.0
67140,Blonde Venus,1932.0
67168,Dance of the Dead,2008.0
67186,"Haunting in Connecticut, The",2009.0
67193,Duplicity,2009.0
67197,Knowing,2009.0
67223,Sugar,2008.0
67233,Young Thugs: Nostalgia (Kishiwada shônen gurentai: Bôkyô),1998.0
67247,Praying with Lior,2008.0
67252,Ong-Bak 2: The Beginning (Ong Bak 2),2008.0
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",2009.0
67267,Sunshine Cleaning,2008.0
67298,Hangman's Knot,1952.0
67300,Immortal Sergeant,1943.0
67314,Never Ever! (Nigdy w zyciu!),2004.0
67316,"Children of Leningradsky, The",2005.0
67354,Stacy,2001.0
67356,Insanitarium,2008.0
67359,Illegal,1955.0
67361,Echelon Conspiracy,2009.0
67363,Jasminum,2006.0
67365,After Sex,2007.0
67370,"Third Part of the Night, The (Trzecia czesc nocy)",1972.0
67405,13B,2009.0
67408,Monsters vs. Aliens,2009.0
67420,Boarding Gate,2007.0
67422,California Dreamin' (Nesfarsit),2007.0
67424,Counter Investigation (Contre-enquête),2007.0
67429,Sita Sings the Blues,2008.0
67457,Naked Fear,2007.0
67459,Chaos,2005.0
67464,Three on a Match,1932.0
67501,Kogel mogel,1988.0
67504,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit),1971.0
67508,"Baader Meinhof Komplex, Der",2008.0
67534,Big Stan,2007.0
67536,Dating the Enemy,1996.0
67603,Blue Steel,1934.0
67607,We Live in Public,2009.0
67620,Nothing But the Truth,2008.0
67624,"Square, The",2008.0
67657,"Gray Man, The",2007.0
67665,Anvil! The Story of Anvil,2008.0
67667,Border Incident,1949.0
67675,Star of Midnight,1935.0
67695,Observe and Report,2009.0
67702,Private Lives,1931.0
67704,Too Many Girls,1940.0
67706,Union Station,1950.0
67734,Adventureland,2009.0
67744,With Fire and Sword (Ogniem i mieczem),1999.0
67748,Scenes of a Sexual Nature,2006.0
67784,"Cake Eaters, The",2007.0
67788,Confessions of a Shopaholic,2009.0
67792,"Black Balloon, The",2008.0
67799,The Butterfly Effect 3: Revelations,2009.0
67801,Revanche,2008.0
67803,One Kill,2000.0
67809,Killer Force,1976.0
67839,"Lucky Ones, The",2008.0
67845,My Friend Henry (Ystäväni Henry),2004.0
67847,Cialo,2003.0
67850,Fitna,2008.0
67865,Land of Happines (Onnen maa),1993.0
67867,Dragonball Evolution,2009.0
67869,Flash Gordon,1936.0
67873,Your Life in 65 (Tu vida en 65'),2006.0
67876,Kansas Raiders,1950.0
67878,"Lonely Man, The",1957.0
67881,Dating Games People Play,2005.0
67888,Man on the Flying Trapeze,1935.0
67890,Porgy and Bess,1959.0
67892,Can-Can,1960.0
67894,Pekka ja Pätkä lumimiehen jäljillä,1954.0
67896,Law and Order,1953.0
67898,"Gravedancers, The",2006.0
67900,Broken,2006.0
67907,Kiler,1997.0
67923,"Fast & Furious (Fast and the Furious 4, The)",2009.0
67925,City Girl,1930.0
67927,Hangover Square,1945.0
67929,Sanshiro Sugata (Judo Saga) (Sugata Sanshirô),1943.0
67931,Sanshiro Sugata Part Two (Judo Saga II) (Zoku Sugata Sanshirô),1945.0
67949,"Exterminating Angels, The (anges exterminateurs, Les)",2006.0
67957,Superstar: The Karen Carpenter Story,1988.0
67980,"Force of One, A",1979.0
67983,Gardens of the Night,2008.0
67997,In the Loop,2009.0
67999,Global Metal,2008.0
68028,What Doesn't Kill You,2008.0
68033,Vigilante Force,1976.0
68039,Life Is What You Make It (Linha de Passe),2008.0
68044,Crime Wave,1954.0
68067,Escape from Fort Bravo,1953.0
68069,Ride Lonesome,1959.0
68073,Pirate Radio,2009.0
68099,Apollo 13: To the Edge and Back,1994.0
68115,"Small Back Room, The",1949.0
68135,17 Again,2009.0
68153,Double Trouble,1984.0
